Mes.Base,Ano.Exec,Veiculo,CO.Cliente,CO.Fabrica,rota,cod_rota,Qtd.Transp,Vlr.Frete,km_api,custo/km,custo/unid,qtd_max_veiculo,num_viagens,qtd_max_transp,taxa_ocupacao
8,2023,P12,2326,3424402,JACAREI - COTIA,3424402-2326,60600,20251.7,107.828,4.942496139075291,0.3339971929824561,1800.0,38.0,68400.0,0.8859649122807017
8,2023,P12,2327,3403208,ARARAQUARA - SAO PAULO,3403208-2327,125100,45431.060000000005,277.216,2.1563585985771305,0.3572336257309942,1800.0,76.0,136800.0,0.9144736842105263
8,2023,P12,2327,3423909,ITU - SAO PAULO,3423909-2327,55200,0.0,106.977,0.0,0.0,1800.0,34.0,61200.0,0.9019607843137255
8,2023,P12,2327,3424402,JACAREI - SAO PAULO,3424402-2327,53100,0.0,105.44,0.0,0.0,1800.0,33.0,59400.0,0.8939393939393939
8,2023,P12,2328,3403208,ARARAQUARA - SAO PAULO,3403208-2328,55500,44284.35,284.644,4.445086293254532,0.7988904761904762,1800.0,35.0,63000.0,0.8809523809523809
8,2023,P12,2328,3423909,ITU - SAO PAULO,3423909-2328,111600,40545.82,108.678,5.4069874280916554,0.36421066022544285,1800.0,69.0,124200.0,0.8985507246376812
8,2023,P12,2328,3424402,JACAREI - SAO PAULO,3424402-2328,94500,32856.53,120.638,4.539273142238211,0.34985727777777775,1800.0,60.0,108000.0,0.875
8,2023,P12,2329,3403208,ARARAQUARA - SAO BERNARDO DO CAMPO,3403208-2329,53100,1209.15,291.699,0.1256120490331098,0.024427272727272728,1800.0,33.0,59400.0,0.8939393939393939
8,2023,P12,2329,3423909,ITU - SAO BERNARDO DO CAMPO,3423909-2329,102600,23811.9,115.733,3.165362714842984,0.2264342564102564,1800.0,65.0,117000.0,0.8769230769230769
8,2023,P12,2329,3424402,JACAREI - SAO BERNARDO DO CAMPO,3424402-2329,54000,0.0,113.122,0.0,0.0,1800.0,33.0,59400.0,0.9090909090909091
8,2023,P12,2330,3403208,ARARAQUARA - MAUA,3403208-2330,39300,1405.56,303.713,0.18511687020311934,0.031234666666666664,1800.0,25.0,45000.0,0.8733333333333333
8,2023,P12,2330,3423909,ITU - MAUA,3423909-2330,117300,33628.04,161.745,2.887607722718545,0.2914961419753086,1800.0,72.0,129600.0,0.9050925925925926
8,2023,P12,2330,3424402,JACAREI - MAUA,3424402-2330,52800,473.85,95.012,0.15112923535017586,0.009572727272727273,1800.0,33.0,59400.0,0.8888888888888888
8,2023,P12,2331,3403208,ARARAQUARA - OSASCO,3403208-2331,53100,41415.630000000005,269.467,4.657412933342826,0.7827282828282828,1800.0,33.0,59400.0,0.8939393939393939
8,2023,P12,2331,3423909,ITU - OSASCO,3423909-2331,72600,22259.54,88.048,5.495900457457988,0.309022077294686,1800.0,46.0,82800.0,0.8768115942028986
8,2023,P12,2331,3424402,JACAREI - OSASCO,3424402-2331,99300,31560.780000000002,100.014,5.089735824081403,0.3176643548387097,1800.0,62.0,111600.0,0.8897849462365591
8,2023,P12,2332,3403208,ARARAQUARA - SAO PAULO,3403208-2332,60900,0.0,264.892,0.0,0.0,1800.0,38.0,68400.0,0.8903508771929824
8,2023,P12,2332,3423909,ITU - SAO PAULO,3423909-2332,51300,673.37,94.751,0.22208538696161517,0.014028541666666667,1800.0,32.0,57600.0,0.890625
8,2023,P12,2332,3424402,JACAREI - SAO PAULO,3424402-2332,54300,0.0,91.551,0.0,0.0,1800.0,34.0,61200.0,0.8872549019607843
8,2023,P12,2333,3403208,ARARAQUARA - SAO PAULO,3403208-2333,58800,0.0,285.391,0.0,0.0,1800.0,37.0,66600.0,0.8828828828828829
8,2023,P12,2333,3423909,ITU - SAO PAULO,3423909-2333,41100,0.0,117.49600000000001,0.0,0.0,1800.0,25.0,45000.0,0.9133333333333333
8,2023,P12,2333,3424402,JACAREI - SAO PAULO,3424402-2333,59100,0.0,75.63,0.0,0.0,1800.0,36.0,64800.0,0.9120370370370371
8,2023,P12,2334,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2334,47700,37409.76,257.469,4.8432704519767436,0.7868183333333333,1800.0,30.0,54000.0,0.8833333333333333
8,2023,P12,2334,3423909,ITU - SANTANA DE PARNAIBA,3423909-2334,71700,21055.54,86.429,5.413702448123765,0.2961101975308642,1800.0,45.0,81000.0,0.8851851851851852
8,2023,P12,2334,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2334,77400,25846.53,107.497,4.906929533676593,0.3337621088435374,1800.0,49.0,88200.0,0.8775510204081632
8,2023,P12,2335,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2335,57600,43833.93,258.345,4.713112956189075,0.7622842592592592,1800.0,36.0,64800.0,0.8888888888888888
8,2023,P12,2335,3423909,ITU - SANTANA DE PARNAIBA,3423909-2335,69000,19998.899999999998,84.402,5.385185831443029,0.2925593181818182,1800.0,44.0,79200.0,0.8712121212121212
8,2023,P12,2335,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2335,49200,16425.75,108.166,5.061895604903574,0.33189111111111114,1800.0,30.0,54000.0,0.9111111111111111
8,2023,P12,2336,3423909,ITU - SAO CARLOS,3423909-2336,57600,31701.48,168.829,5.215908799238678,0.5512900000000001,1800.0,36.0,64800.0,0.8888888888888888
8,2023,P12,2336,3424402,JACAREI - SAO CARLOS,3424402-2336,51900,39123.47,283.079,4.318965509628055,0.7547987847222223,1800.0,32.0,57600.0,0.9010416666666666
8,2023,P12,2337,3423909,ITU - SAO CARLOS,3423909-2337,51900,27639.75,167.068,5.170003755955658,0.5322280208333333,1800.0,32.0,57600.0,0.9010416666666666
8,2023,P12,2337,3424402,JACAREI - SAO CARLOS,3424402-2337,60900,47587.520000000004,281.319,4.451541338817274,0.7841121345029239,1800.0,38.0,68400.0,0.8903508771929824
8,2023,P12,2338,3423909,ITU - SAO CARLOS,3423909-2338,53100,26820.32,164.406,4.943475114636751,0.5079474747474748,1800.0,33.0,59400.0,0.8939393939393939
8,2023,P12,2338,3424402,JACAREI - SAO CARLOS,3424402-2338,46800,33782.31,278.657,4.180434158766191,0.7305603448275862,1800.0,29.0,52200.0,0.896551724137931
8,2023,P12,2339,3403208,ARARAQUARA - TAUBATE,3403208-2339,56700,3607.34,374.642,0.27510758842536914,0.057259365079365084,1800.0,35.0,63000.0,0.9
8,2023,P12,2339,3423909,ITU - TAUBATE,3423909-2339,55200,0.0,230.919,0.0,0.0,1800.0,34.0,61200.0,0.9019607843137255
8,2023,P12,2340,3403208,ARARAQUARA - TAUBATE,3403208-2340,42900,47095.11,377.221,4.623982581386862,1.1034621399176954,1800.0,27.0,48600.0,0.8827160493827161
8,2023,P12,2340,3423909,ITU - TAUBATE,3423909-2340,85200,56233.170000000006,233.498,4.459802653555919,0.6670711522633745,1800.0,54.0,97200.0,0.8765432098765432
8,2023,P12,2341,3403208,ARARAQUARA - CACAPAVA,3403208-2341,58500,56654.659999999996,359.068,4.3828482503468855,0.9751206790123457,1800.0,36.0,64800.0,0.9027777777777778
8,2023,P12,2341,3423909,ITU - CACAPAVA,3423909-2341,59700,38959.5,215.345,4.889639691933685,0.6573218018018018,1800.0,37.0,66600.0,0.8963963963963963
8,2023,P12,2342,3403208,ARARAQUARA - CACAPAVA,3403208-2342,55500,52410.88,353.273,4.363470943401379,0.9578003594771242,1800.0,34.0,61200.0,0.9068627450980392
8,2023,P12,2342,3423909,ITU - CACAPAVA,3423909-2342,51300,34334.04,209.55,4.965046311359841,0.6732341414141414,1800.0,33.0,59400.0,0.8636363636363636
8,2023,P12,2343,3403208,ARARAQUARA - PINDAMONHANGABA,3403208-2343,46800,50111.63,383.387,4.5071618009460686,1.071974712643678,1800.0,29.0,52200.0,0.896551724137931
8,2023,P12,2343,3423909,ITU - PINDAMONHANGABA,3423909-2343,120600,80525.05,239.664,4.420939864055292,0.6726810964912281,1800.0,76.0,136800.0,0.881578947368421
8,2023,P12,2344,3403208,ARARAQUARA - SOROCABA,3403208-2344,52500,35991.68,241.893,4.64974182799833,0.691600625,1800.0,32.0,57600.0,0.9114583333333334
8,2023,P12,2344,3424402,JACAREI - SOROCABA,3424402-2344,60900,31503.39,178.023,4.78276949030728,0.518317927927928,1800.0,37.0,66600.0,0.9144144144144144
8,2023,P12,2345,3403208,ARARAQUARA - SOROCABA,3403208-2345,38400,25917.420000000002,244.434,4.4179308115892235,0.6836987962962963,1800.0,24.0,43200.0,0.8888888888888888
8,2023,P12,2345,3424402,JACAREI - SOROCABA,3424402-2345,35100,19815.43,180.564,4.988266562749849,0.5638699494949495,1800.0,22.0,39600.0,0.8863636363636364
8,2023,P12,2346,3403208,ARARAQUARA - SOROCABA,3403208-2346,44400,0.0,238.558,0.0,0.0,1800.0,28.0,50400.0,0.8809523809523809
8,2023,P12,2346,3424402,JACAREI - SOROCABA,3424402-2346,45900,1675.88,174.688,0.330812451440519,0.03852597701149425,1800.0,29.0,52200.0,0.8793103448275862
8,2023,P12,2347,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2347,58200,17337.86,85.682,5.620868119584302,0.30056438271604935,1800.0,36.0,64800.0,0.8981481481481481
8,2023,P12,2347,3423909,ITU - RIBEIRAO PRETO,3423909-2347,50700,37105.96,263.19,4.547917670173271,0.7343232974910394,1800.0,31.0,55800.0,0.9086021505376344
8,2023,P12,2347,3424402,JACAREI - RIBEIRAO PRETO,3424402-2347,64200,60633.33,357.812,4.3450213218974465,0.9521343589743589,1800.0,39.0,70200.0,0.9145299145299145
8,2023,P12,2348,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2348,45900,14510.58,96.021,5.210993715814321,0.31811298850574715,1800.0,29.0,52200.0,0.8793103448275862
8,2023,P12,2348,3423909,ITU - RIBEIRAO PRETO,3423909-2348,60900,46830.68,273.529,4.389979368427723,0.7738947293447294,1800.0,39.0,70200.0,0.8675213675213675
8,2023,P12,2348,3424402,JACAREI - RIBEIRAO PRETO,3424402-2348,62100,62821.62,368.151,4.375407833282455,1.0173485754985754,1800.0,39.0,70200.0,0.8846153846153846
8,2023,P12,2349,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2349,63000,0.0,90.218,0.0,0.0,1800.0,39.0,70200.0,0.8974358974358975
8,2023,P12,2349,3423909,ITU - RIBEIRAO PRETO,3423909-2349,42300,0.0,267.641,0.0,0.0,1800.0,26.0,46800.0,0.9038461538461539
8,2023,P12,2349,3424402,JACAREI - RIBEIRAO PRETO,3424402-2349,74400,0.0,362.263,0.0,0.0,1800.0,46.0,82800.0,0.8985507246376812
8,2023,P12,2350,3403208,ARARAQUARA - BAURU,3403208-2350,50100,20326.32,124.48100000000001,5.267372064294823,0.40449548387096773,1800.0,31.0,55800.0,0.8978494623655914
8,2023,P12,2350,3423909,ITU - BAURU,3423909-2350,44100,34271.93,251.819,4.860624099055274,0.7807611111111111,1800.0,28.0,50400.0,0.875
8,2023,P12,2350,3424402,JACAREI - BAURU,3424402-2350,53400,55269.38,401.828,4.1680263619501305,1.0462353535353535,1800.0,33.0,59400.0,0.898989898989899
8,2023,P12,2351,3403208,ARARAQUARA - BAURU,3403208-2351,66300,1795.62,124.483,0.35182000559190857,0.029197073170731707,1800.0,41.0,73800.0,0.8983739837398373
8,2023,P12,2351,3423909,ITU - BAURU,3423909-2351,31200,0.0,250.23299999999998,0.0,0.0,1800.0,19.0,34200.0,0.9122807017543859
8,2023,P12,2351,3424402,JACAREI - BAURU,3424402-2351,77100,0.0,403.211,0.0,0.0,1800.0,48.0,86400.0,0.8923611111111112
8,2023,P24,2301,3403208,ARARAQUARA - VALINHOS,3403208-2301,89400,0.0,193.55,0.0,0.0,3600.0,30.0,108000.0,0.8277777777777777
8,2023,P24,2301,3424402,JACAREI - VALINHOS,3424402-2301,264000,61013.17,145.62,4.505257460498897,0.23731995519713261,3600.0,93.0,334800.0,0.7885304659498208
8,2023,P24,2302,3403208,ARARAQUARA - CAMPINAS,3403208-2302,109800,0.0,182.669,0.0,0.0,3600.0,35.0,126000.0,0.8714285714285714
8,2023,P24,2302,3424402,JACAREI - CAMPINAS,3424402-2302,167400,22184.04,141.311,2.803345609531964,0.13940357142857143,3600.0,56.0,201600.0,0.8303571428571429
8,2023,P24,2303,3403208,ARARAQUARA - CAMPINAS,3403208-2303,87000,1125.22,187.278,0.20718231535563394,0.010777969348659005,3600.0,29.0,104400.0,0.8333333333333334
8,2023,P24,2303,3424402,JACAREI - CAMPINAS,3424402-2303,200400,26140.61,141.46,2.8429466334598525,0.1383731752136752,3600.0,65.0,234000.0,0.8564102564102564
8,2023,P24,2304,3403208,ARARAQUARA - CAMPINAS,3403208-2304,98400,30297.21,178.496,5.304252266157224,0.3183538020833333,3600.0,32.0,115200.0,0.8541666666666666
8,2023,P24,2304,3424402,JACAREI - CAMPINAS,3424402-2304,105600,30598.72,146.051,6.161973234973924,0.29575248366013074,3600.0,34.0,122400.0,0.8627450980392157
8,2023,P24,2305,3403208,ARARAQUARA - CAMPINAS,3403208-2305,85800,30319.82,180.193,5.6087676361826855,0.36530435185185184,3600.0,30.0,108000.0,0.7944444444444444
8,2023,P24,2305,3423909,ITU - CAMPINAS,3423909-2305,41400,4857.38,71.375,4.253397548161121,0.12649427083333334,3600.0,16.0,57600.0,0.71875
8,2023,P24,2305,3424402,JACAREI - CAMPINAS,3424402-2305,201000,59319.36,147.748,5.904266246661645,0.3003207189542484,3600.0,68.0,244800.0,0.821078431372549
8,2023,P24,2306,3403208,ARARAQUARA - VALINHOS,3403208-2306,102600,38026.729999999996,194.211,5.933367067339911,0.3789967255892256,3600.0,33.0,118800.0,0.8636363636363636
8,2023,P24,2306,3424402,JACAREI - VALINHOS,3424402-2306,87600,25275.4,138.681,6.075189343409216,0.2942103703703704,3600.0,30.0,108000.0,0.8111111111111111
8,2023,P24,2307,3403208,ARARAQUARA - CAMPINAS,3403208-2307,93000,0.0,183.626,0.0,0.0,3600.0,31.0,111600.0,0.8333333333333334
8,2023,P24,2307,3424402,JACAREI - CAMPINAS,3424402-2307,308400,57498.2,146.178,3.746130777284576,0.19094088888888888,3600.0,105.0,378000.0,0.8158730158730159
8,2023,P24,2308,3403208,ARARAQUARA - CAMPINAS,3403208-2308,94200,38991.58,195.864,6.2210864426336645,0.4219143142361111,3600.0,32.0,115200.0,0.8177083333333334
8,2023,P24,2308,3423909,ITU - CAMPINAS,3423909-2308,33600,5112.8,72.623,5.415533752286572,0.1638717948717949,3600.0,13.0,46800.0,0.717948717948718
8,2023,P24,2308,3424402,JACAREI - CAMPINAS,3424402-2308,132000,36036.48,137.757,5.945330611808541,0.2804429292929293,3600.0,44.0,158400.0,0.8333333333333334
8,2023,P24,2309,3403208,ARARAQUARA - AMERICANA,3403208-2309,90000,26367.96,150.529,5.838954620039993,0.2948116666666667,3600.0,30.0,108000.0,0.8333333333333334
8,2023,P24,2309,3423909,ITU - AMERICANA,3423909-2309,39600,7250.320000000001,85.088,5.680644352513478,0.18694022222222226,3600.0,15.0,54000.0,0.7333333333333333
8,2023,P24,2309,3424402,JACAREI - AMERICANA,3424402-2309,438000,145832.96,175.727,5.803382002144856,0.34098243589743593,3600.0,143.0,514800.0,0.8508158508158508
8,2023,P24,2310,3403208,ARARAQUARA - SAO PAULO,3403208-2310,114600,62489.3,269.701,5.651181376015227,0.5493585365853659,3600.0,41.0,147600.0,0.7764227642276422
8,2023,P24,2310,3423909,ITU - SAO PAULO,3423909-2310,153000,29227.44,101.81300000000002,5.741396481785234,0.19745986666666668,3600.0,50.0,180000.0,0.85
8,2023,P24,2310,3424402,JACAREI - SAO PAULO,3424402-2310,29400,5680.84,86.72499999999998,5.4586720476602295,0.19725138888888893,3000.0,12.0,36000.0,0.8166666666666667
8,2023,P24,2311,3403208,ARARAQUARA - PIRACICABA,3403208-2311,93600,25757.61,138.03799999999998,6.019289218630307,0.2812279390681004,3600.0,31.0,111600.0,0.8387096774193549
8,2023,P24,2311,3423909,ITU - PIRACICABA,3423909-2311,31800,4857.38,71.15,5.251505486783069,0.1556852564102564,3000.0,13.0,39000.0,0.8153846153846154
8,2023,P24,2311,3424402,JACAREI - PIRACICABA,3424402-2311,184200,77568.24,208.774,5.992607533319716,0.43015533154121866,3600.0,62.0,223200.0,0.8252688172043011
8,2023,P24,2312,3403208,ARARAQUARA - JACAREI,3403208-2312,100800,67450.43,318.68,6.047304954365328,0.6805450873015872,3600.0,35.0,126000.0,0.8
8,2023,P24,2313,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2313,88200,0.0,331.057,0.0,0.0,3600.0,30.0,108000.0,0.8166666666666667
8,2023,P24,2314,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2314,103200,2190.49,327.95,0.18553726008368482,0.020282314814814812,3600.0,36.0,129600.0,0.7962962962962963
8,2023,P24,2315,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2315,109200,65131.649999999994,331.255,5.617739462692747,0.6103109285714285,3600.0,35.0,126000.0,0.8666666666666667
8,2023,P24,2316,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2316,95400,60179.71,328.759,5.547004266826385,0.6348893686868687,3600.0,33.0,118800.0,0.803030303030303
8,2023,P24,2317,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2317,136800,1984.53,331.827,0.1300134001203613,0.011983876811594203,3600.0,46.0,165600.0,0.8260869565217391
8,2023,P24,2318,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2318,102000,58382.369999999995,339.745,5.370054195058058,0.5825553385416666,3600.0,32.0,115200.0,0.8854166666666666
8,2023,P24,2319,3403208,ARARAQUARA - SAO PAULO,3403208-2319,42000,23254.420000000002,264.497,6.279957806704802,0.5613979761904762,3600.0,14.0,50400.0,0.8333333333333334
8,2023,P24,2319,3424402,JACAREI - SAO PAULO,3424402-2319,38400,4647.960000000001,83.083,3.9959696069850983,0.13833214285714288,3600.0,14.0,50400.0,0.7619047619047619
8,2023,P24,2320,3403208,ARARAQUARA - SAO PAULO,3403208-2320,86400,0.0,266.947,0.0,0.0,3600.0,31.0,111600.0,0.7741935483870968
8,2023,P24,2320,3424402,JACAREI - SAO PAULO,3424402-2320,78000,0.0,95.17100000000002,0.0,0.0,3600.0,26.0,93600.0,0.8333333333333334
8,2023,P24,2321,3403208,ARARAQUARA - SAO PAULO,3403208-2321,115800,0.0,266.268,0.0,0.0,3600.0,40.0,144000.0,0.8041666666666667
8,2023,P24,2321,3424402,JACAREI - SAO PAULO,3424402-2321,123600,0.0,94.502,0.0,0.0,3600.0,43.0,154800.0,0.7984496124031008
8,2023,P24,2322,3403208,ARARAQUARA - SAO PAULO,3403208-2322,63000,35539.36,264.79,6.100779691625267,0.5732617929292929,3600.0,22.0,79200.0,0.7954545454545454
8,2023,P24,2322,3424402,JACAREI - SAO PAULO,3424402-2322,39600,8571.66,89.134,6.8689998044677525,0.21638333333333337,3000.0,14.0,42000.0,0.9428571428571428
8,2023,P24,2323,3403208,ARARAQUARA - SAO PAULO,3403208-2323,90600,0.0,274.717,0.0,0.0,3600.0,31.0,111600.0,0.8118279569892473
8,2023,P24,2323,3424402,JACAREI - SAO PAULO,3424402-2323,102600,0.0,102.941,0.0,0.0,3600.0,34.0,122400.0,0.8382352941176471
8,2023,P24,2324,3403208,ARARAQUARA - SAO PAULO,3403208-2324,219600,50930.479999999996,275.424,2.5331046249389235,0.2501086149162861,3600.0,73.0,262800.0,0.8356164383561644
8,2023,P24,2324,3423909,ITU - SAO PAULO,3423909-2324,105600,0.0,100.893,0.0,0.0,3600.0,35.0,126000.0,0.8380952380952381
8,2023,P24,2324,3424402,JACAREI - SAO PAULO,3424402-2324,120000,1183.88,103.648,0.292874898077121,0.010527991452991454,3600.0,39.0,140400.0,0.8547008547008547
8,2023,P24,2325,3403208,ARARAQUARA - SAO PAULO,3403208-2325,101400,0.0,285.412,0.0,0.0,3600.0,34.0,122400.0,0.8284313725490197
8,2023,P24,2325,3423909,ITU - SAO PAULO,3423909-2325,107400,0.0,105.662,0.0,0.0,3600.0,36.0,129600.0,0.8287037037037037
8,2023,P24,2325,3424402,JACAREI - SAO PAULO,3424402-2325,116400,0.0,105.667,0.0,0.0,3600.0,38.0,136800.0,0.8508771929824561
8,2023,P24,2326,3403208,ARARAQUARA - COTIA,3403208-2326,199200,104868.56,270.955,5.691663582079507,0.5387661111111112,3600.0,68.0,244800.0,0.8137254901960784
8,2023,P24,2326,3423909,ITU - COTIA,3423909-2326,63000,12894.69,91.20500000000001,6.1470171114760594,0.20767014492753627,3600.0,23.0,82800.0,0.7608695652173914
8,2023,P24,2326,3424402,JACAREI - COTIA,3424402-2326,108600,22309.16,107.828,5.911308486001516,0.20956202380952382,3600.0,35.0,126000.0,0.861904761904762
8,2023,P24,2327,3403208,ARARAQUARA - SAO PAULO,3403208-2327,257400,70378.54,277.216,2.9867786257986975,0.2799347908496732,3600.0,85.0,306000.0,0.8411764705882353
8,2023,P24,2327,3423909,ITU - SAO PAULO,3423909-2327,113400,741.35,106.977,0.18236827099578218,0.0065030701754385965,3600.0,38.0,136800.0,0.8289473684210527
8,2023,P24,2327,3424402,JACAREI - SAO PAULO,3424402-2327,94800,0.0,105.44,0.0,0.0,3600.0,31.0,111600.0,0.8494623655913979
8,2023,P24,2328,3403208,ARARAQUARA - SAO PAULO,3403208-2328,88800,49053.05,284.644,5.744374259308703,0.5749271759259259,3600.0,30.0,108000.0,0.8222222222222222
8,2023,P24,2328,3423909,ITU - SAO PAULO,3423909-2328,173400,39859.88,108.678,6.216448466485194,0.23347323446327686,3600.0,59.0,212400.0,0.8163841807909604
8,2023,P24,2328,3424402,JACAREI - SAO PAULO,3424402-2328,83400,17400.72,120.638,4.807970954425637,0.21246866666666667,3600.0,30.0,108000.0,0.7722222222222223
8,2023,P24,2329,3403208,ARARAQUARA - SAO BERNARDO DO CAMPO,3403208-2329,99600,0.0,291.699,0.0,0.0,3600.0,34.0,122400.0,0.8137254901960784
8,2023,P24,2329,3423909,ITU - SAO BERNARDO DO CAMPO,3423909-2329,199800,21764.46,115.733,2.849356237672448,0.11348598484848485,3600.0,66.0,237600.0,0.8409090909090909
8,2023,P24,2329,3424402,JACAREI - SAO BERNARDO DO CAMPO,3424402-2329,102600,0.0,113.122,0.0,0.0,3600.0,32.0,115200.0,0.890625
8,2023,P24,2330,3403208,ARARAQUARA - MAUA,3403208-2330,85200,1738.81,303.7130000000001,0.19741981909645412,0.024982902298850574,3600.0,29.0,104400.0,0.8160919540229885
8,2023,P24,2330,3423909,ITU - MAUA,3423909-2330,200400,31252.59,161.745,2.883900999500319,0.1584452114427861,3600.0,67.0,241200.0,0.8308457711442786
8,2023,P24,2330,3424402,JACAREI - MAUA,3424402-2330,100200,0.0,95.012,0.0,0.0,3600.0,34.0,122400.0,0.8186274509803921
8,2023,P24,2331,3403208,ARARAQUARA - OSASCO,3403208-2331,72600,35623.26,269.467,5.508290440016775,0.49615879629629633,3600.0,24.0,86400.0,0.8402777777777778
8,2023,P24,2331,3423909,ITU - OSASCO,3423909-2331,64800,14004.36,88.048,6.627237415954934,0.21602333333333334,3000.0,24.0,72000.0,0.9
8,2023,P24,2331,3424402,JACAREI - OSASCO,3424402-2331,204000,39878.18,100.014,5.951134005418346,0.19917723880597016,3600.0,67.0,241200.0,0.845771144278607
8,2023,P24,2332,3403208,ARARAQUARA - SAO PAULO,3403208-2332,106200,0.0,264.892,0.0,0.0,3600.0,36.0,129600.0,0.8194444444444444
8,2023,P24,2332,3423909,ITU - SAO PAULO,3423909-2332,95400,0.0,94.751,0.0,0.0,3600.0,31.0,111600.0,0.8548387096774194
8,2023,P24,2332,3424402,JACAREI - SAO PAULO,3424402-2332,132000,573.82,91.551,0.14576193774825724,0.0055602713178294575,3600.0,43.0,154800.0,0.8527131782945736
8,2023,P24,2333,3403208,ARARAQUARA - SAO PAULO,3403208-2333,90000,0.0,285.391,0.0,0.0,3600.0,29.0,104400.0,0.8620689655172413
8,2023,P24,2333,3423909,ITU - SAO PAULO,3423909-2333,118800,0.0,117.49600000000001,0.0,0.0,3600.0,40.0,144000.0,0.825
8,2023,P24,2333,3424402,JACAREI - SAO PAULO,3424402-2333,123000,0.0,75.63,0.0,0.0,3600.0,40.0,144000.0,0.8541666666666666
8,2023,P24,2334,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2334,114000,62868.68,257.469,6.104490249311568,0.5650367222222222,3600.0,40.0,144000.0,0.7916666666666666
8,2023,P24,2334,3423909,ITU - SANTANA DE PARNAIBA,3423909-2334,63000,12320.890000000001,86.429,6.198045442678007,0.19727521739130438,3000.0,23.0,69000.0,0.9130434782608695
8,2023,P24,2334,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2334,102000,18650.59,107.497,5.257536433011098,0.19044078282828283,3600.0,33.0,118800.0,0.8585858585858586
8,2023,P24,2335,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2335,108000,55791.4,258.345,6.170198765217054,0.5322132698412698,3600.0,35.0,126000.0,0.8571428571428571
8,2023,P24,2335,3423909,ITU - SANTANA DE PARNAIBA,3423909-2335,69000,12837.330000000002,84.402,6.083898485817872,0.19010053333333335,3600.0,25.0,90000.0,0.7666666666666667
8,2023,P24,2335,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2335,112200,23182.46,108.166,5.792513109230007,0.21307792792792793,3600.0,37.0,133200.0,0.8423423423423423
8,2023,P24,2336,3423909,ITU - SAO CARLOS,3423909-2336,107400,32549.77,168.829,5.355479673384179,0.3090524537037037,3600.0,36.0,129600.0,0.8287037037037037
8,2023,P24,2336,3424402,JACAREI - SAO CARLOS,3424402-2336,97200,53944.43,283.079,5.774641343828744,0.577738930976431,3600.0,33.0,118800.0,0.8181818181818182
8,2023,P24,2337,3423909,ITU - SAO CARLOS,3423909-2337,102000,32481.76,167.068,5.891587602507706,0.3240109764309764,3600.0,33.0,118800.0,0.8585858585858586
8,2023,P24,2337,3424402,JACAREI - SAO CARLOS,3424402-2337,95400,52554.94,281.319,6.02632827914677,0.5660853046594982,3600.0,31.0,111600.0,0.8548387096774194
8,2023,P24,2338,3423909,ITU - SAO CARLOS,3423909-2338,75000,23831.45,164.40600000000003,5.798194713088329,0.3196750222222222,3600.0,25.0,90000.0,0.8333333333333334
8,2023,P24,2338,3424402,JACAREI - SAO CARLOS,3424402-2338,92400,52481.8,278.657,5.885573482812203,0.5764311805555555,3600.0,32.0,115200.0,0.8020833333333334
8,2023,P24,2339,3403208,ARARAQUARA - TAUBATE,3403208-2339,123600,0.0,374.642,0.0,0.0,3600.0,40.0,144000.0,0.8583333333333333
8,2023,P24,2339,3423909,ITU - TAUBATE,3423909-2339,92400,0.0,230.91900000000004,0.0,0.0,3600.0,29.0,104400.0,0.8850574712643678
8,2023,P24,2340,3403208,ARARAQUARA - TAUBATE,3403208-2340,89400,64835.24,377.221,5.371125281996495,0.73165453125,3600.0,32.0,115200.0,0.7760416666666666
8,2023,P24,2340,3423909,ITU - TAUBATE,3423909-2340,169200,79892.18,233.498,6.1098856154167125,0.48011582837301586,3600.0,56.0,201600.0,0.8392857142857143
8,2023,P24,2341,3403208,ARARAQUARA - CACAPAVA,3403208-2341,111000,73071.1,359.068,5.500057355694728,0.6769666666666667,3600.0,37.0,133200.0,0.8333333333333334
8,2023,P24,2341,3423909,ITU - CACAPAVA,3423909-2341,85800,38472.93,215.345,5.955239267222364,0.4593294629629629,3600.0,30.0,108000.0,0.7944444444444444
8,2023,P24,2342,3403208,ARARAQUARA - CACAPAVA,3403208-2342,115200,71905.73,353.273,5.356356281492157,0.6291521929824562,3600.0,38.0,136800.0,0.8421052631578947
